Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Investment Stage,Description,Regions,Founded Date,Founded Date Precision,Website,LinkedIn,Number of Portfolio Organizations,Number of Lead Investments,Number of Exits (IPO)
SIG InnoVentures,https://www.crunchbase.com/organization/sig-innoventures,Venture Capital,1,,"Neuhausen Am Rheinfall, Schaffhausen, Switzerland",Early Stage Venture,SIG InnoVentures invests in aseptic and fresh food packaging space.,"Europe, Middle East, and Africa (EMEA)",,,https://sig-innoventures.com,,1,,
Palio,https://www.crunchbase.com/organization/palio-portfolio-ltd,Venture Capital,1,1,"Zürich, Zurich, Switzerland",Venture,Palio is an investment management company that focuses on managing private and public equity investments and high-yield debt portfolios.,"Europe, Middle East, and Africa (EMEA)",,,http://palio.ch,,1,,
Interpares AG,https://www.crunchbase.com/organization/interpares-ag,Venture Capital,1,,"Bottighofen, Thurgau, Switzerland","Early Stage Venture, Seed","As a Swiss investment company, Interpares AG promotes innovation and digitalisation and supports start-ups as well as established companies.","Europe, Middle East, and Africa (EMEA)",,,https://www.interpares.ch,https://www.linkedin.com/company/interpares-ag/,1,,
Firminvest,https://www.crunchbase.com/organization/firminvest,Venture Capital,1,1,"Zürich, Zurich, Switzerland",,Firminvest is an investment company that provides investment advisory and portfolio management services.,"Europe, Middle East, and Africa (EMEA)",1995-01-01,year,http://www.firminvest.ch,https://www.linkedin.com/company/firminvest-ag/,1,,1
Kohlmann & Co,https://www.crunchbase.com/organization/kohlmann-co,"Private Equity Firm, Venture Capital",1,,"Zürich, Zurich, Switzerland","Private Equity, Venture",Invests in tech and biotech startups. Participates at follow-on investments. Actively helps founders.,"Europe, Middle East, and Africa (EMEA)",2013-01-01,year,http://www.kohlmann.co,https://www.linkedin.com/in/eakohlmann/,1,,
KM Capital Partners,https://www.crunchbase.com/organization/km-capital-partners,"Micro VC, Venture Capital",1,,"Yverdon-les-bains, Vaud, Switzerland",,KM Capital Management is a private wealth management firm that provides comprehensive financial services to high net-worth professional.,"Europe, Middle East, and Africa (EMEA)",2009-01-01,year,http://www.kmcapitalpartners.com,,1,1,
DuKlaw Ventures,https://www.crunchbase.com/organization/duklaw-venture,Venture Capital,1,,"Zürich, Zurich, Switzerland","Early Stage Venture, Seed",DuKlaw Ventures is a venture capital firm specializing in early stage investments.,"Europe, Middle East, and Africa (EMEA)",,,http://www.duklaw.com/,,1,,
FPXA Holdings,https://www.crunchbase.com/organization/fpxa-holdings,Venture Capital,1,,"Kloten, Zurich, Switzerland",Early Stage Venture,FPXA Holdings provide innovative financing solutions to help small and medium size firms grow.,"Europe, Middle East, and Africa (EMEA)",2012-01-01,year,http://www.fpxaholdings.com/,https://www.linkedin.com/company/fpxa-holdings-ag,1,,
North-East Healthcare Investment,https://www.crunchbase.com/organization/north-east-healthcare-investment,Venture Capital,1,,"Root, Luzern, Switzerland","Seed, Venture", North-East Healthcare Investment is an investment vehicle for direct investments in healthcare related companies,"Europe, Middle East, and Africa (EMEA)",,,http://north-easthealthcare.ch/,,1,,
RedInvest,https://www.crunchbase.com/organization/redinvest,Venture Capital,1,,"Luzern, Luzern, Switzerland",,RedInvest is a company that provides investment advice and stock market solutions to its clients.,"Europe, Middle East, and Africa (EMEA)",1974-01-01,year,http://www.redinvest.ch,https://www.linkedin.com/company/redinvest-immobilien-ag,1,,
Remora Capital,https://www.crunchbase.com/organization/remora-capital,Venture Capital,1,,"Lausanne, Vaud, Switzerland",,Remora Capital is advise and invest at innovation & early growth stages in companies attractive to strategic buyers.,"Europe, Middle East, and Africa (EMEA)",2009-01-01,year,http://www.remora-capital.ch,https://www.linkedin.com/company/remora-capital,1,1,
Vegan Capital,https://www.crunchbase.com/organization/vegan-capital,Venture Capital,1,,"Lugano, Ticino, Switzerland",Seed,Vegan Capital is the direct investment vehicle of Sebastiano Cossia Castiglioni.,"Europe, Middle East, and Africa (EMEA)",2017-01-01,year,http://www.vegancapitalsa.com/,https://www.linkedin.com/company/vegan-capital,1,,
AMYP Ventures,https://www.crunchbase.com/organization/amyp-ventures,Venture Capital,1,,"Zug, Zug, Switzerland",Seed,AMYP Ventures unites the entrepreneurial and philanthropic endeavors of Anton Piëch.,"Europe, Middle East, and Africa (EMEA)",2021-01-01,year,http://www.amyp-ventures.com,https://www.linkedin.com/company/amyp-ventures-ag/,1,,
TAT Capital Partners,https://www.crunchbase.com/organization/tat-capital-partners,Venture Capital,1,,"Baden, Aargau, Switzerland",,TAT Capital Partners is a private start up company that focuses on medical and micro technology.,"Europe, Middle East, and Africa (EMEA)",1997-01-01,year,http://www.tat.ch,,1,,
Mission Possible,https://www.crunchbase.com/organization/mission-possible-70fb,Venture Capital,1,,"Zürich, Zurich, Switzerland","Early Stage Venture, Seed",Mission Possible Invest in entrepreneurs who appear to be capable of carrying out a bold idea.,"Europe, Middle East, and Africa (EMEA)",2022-01-01,year,https://missionpossible.vc,https://www.linkedin.com/company/missionpossible-vc,1,1,
Investment Solutions AG,https://www.crunchbase.com/organization/investment-solutions-ag,Venture Capital,1,,"Zug, Zug, Switzerland",Early Stage Venture,Investment Solutions AG is a venture firm in the blockchain industry.,"Europe, Middle East, and Africa (EMEA)",,,https://solution.ventures/,,1,,
Larix Equity,https://www.crunchbase.com/organization/larix-equity,Venture Capital,1,,"Zürich, Zurich, Switzerland",,"Larix Equity is actively seeks investments in climate-driven data, technologies, and platforms that enable businesses .","Europe, Middle East, and Africa (EMEA)",,,https://www.larixequity.com,https://www.linkedin.com/company/larixequity,1,,
Ocho Ventures,https://www.crunchbase.com/organization/ocho-ventures,Venture Capital,1,,"Bern, Bern, Switzerland",,Ocho Ventures is an investment company that acts as an incubator for new Internet projects.,"Europe, Middle East, and Africa (EMEA)",2011-01-01,year,http://www.ocho.ch/,,1,1,
Transaction Partner,https://www.crunchbase.com/organization/transaction-partner,"Corporate Venture Capital, Venture Capital",1,,"Zürich, Zurich, Switzerland",,"Transaction Partner is a business consultancy that specializes in the sale, succession regulation, merger, and acquisition of a business.","Europe, Middle East, and Africa (EMEA)",2018-01-01,year,https://transactionpartner.ch/,https://www.linkedin.com/company/transaction-partner-ag/,1,,
innofund.vc,https://www.crunchbase.com/organization/innofund-vc,Venture Capital,1,,"Schwyz, Schwyz, Switzerland","Early Stage Venture, Seed",SZKB Innovation Foundation is a venture capital investor that invests in young technology companies.,"Europe, Middle East, and Africa (EMEA)",2006-01-01,year,https://www.innofund.vc,https://www.linkedin.com/company/innofund-vc,1,,
Constructor Start,https://www.crunchbase.com/organization/constructor-start,Venture Capital,1,,"Schaffhausen, Schaffhausen, Switzerland",Early Stage Venture,Constructor Start is a startup ecosystem where science & tech professionals collaborate on innovative business ideas.,"Europe, Middle East, and Africa (EMEA)",,,https://www.startgarden.sit.org,,1,,
Bruellan Wealth Management,https://www.crunchbase.com/organization/bruellan-wealth-management,Venture Capital,1,,"Genève, Geneve, Switzerland",Early Stage Venture,Bruellan Wealth Management is a financial planning and wealth management strategies company.,"Europe, Middle East, and Africa (EMEA)",1991-01-01,year,http://www.bruellan.com/,https://www.linkedin.com/company/bruellan-s-a-,1,1,
TOP Funds,https://www.crunchbase.com/organization/top-funds,"Fund Of Funds, Venture Capital",1,,"Geneva, Geneve, Switzerland",,TOP Funds invest in technology companies that require deep knowledge and network.,"Europe, Middle East, and Africa (EMEA)",2014-01-01,year,https://www.top-funds.com/,,1,,
Effort Fribourg,https://www.crunchbase.com/organization/effort-fribourg,Venture Capital,1,,"Fribourg, Fribourg, Switzerland",,Effort Fribourg aims to promote the economic development of the city and the agglomeration of Freiburg.,"Europe, Middle East, and Africa (EMEA)",1997-01-01,year,http://www.effort-fribourg.ch,,1,,
5 Continents Consulting Group,https://www.crunchbase.com/organization/5-continents-consulting-group,Venture Capital,1,1,"Binningen, Basel-Stadt, Switzerland",,5 Continents Consulting Group was founded in 2008,"Europe, Middle East, and Africa (EMEA)",2008-01-01,year,http://www.5ccg.com,https://www.linkedin.com/company/5ccg,1,,
HTG Ventures,https://www.crunchbase.com/organization/htg-ventures,Venture Capital,1,,"Hünenberg, Zug, Switzerland",Seed,HTG Ventures is a investment company providing financial capital to entrepreneurs and owners.,"Europe, Middle East, and Africa (EMEA)",2012-01-01,year,http://www.htgventures.com,https://www.linkedin.com/company/htg-ventures-ag,1,1,
Founders Ventures,https://www.crunchbase.com/organization/founders-ventures,Venture Capital,1,,"Zug, Zug, Switzerland",,Founders Ventures is an venture capital firm,"Europe, Middle East, and Africa (EMEA)",,,https://www.foundersventures.com,https://www.linkedin.com/company/founder-vc,1,,
Solas Sustainable Energy Fund,https://www.crunchbase.com/organization/solas-sustainable-energy-fund,Venture Capital,1,,"Zürich, Zurich, Switzerland",,Solas Sustainable Energy Fund is a venture capital investment firm.,"Europe, Middle East, and Africa (EMEA)",,,,,1,1,
Naef Gestion Internationale,https://www.crunchbase.com/organization/naef-gestion-internationale,Venture Capital,1,,"Geneva, Geneve, Switzerland",Early Stage Venture,Naef Gestion Internationale is an international real estate developer offering client asset and portfolio management.,"Europe, Middle East, and Africa (EMEA)",1986-01-01,year,http://www.naef-international.com,,1,,
SGEK Holding AG,https://www.crunchbase.com/organization/sgek-holding,Venture Capital,1,,"Zürich, Zurich, Switzerland",Venture,SGEK Holding AG is a Swiss Investment Holding company backed by selected group of International and Swiss Investors.,"Europe, Middle East, and Africa (EMEA)",2013-01-01,year,http://sgekholding.com/,https://www.linkedin.com/company/sgek-holding,1,,
Erfindungs Verwertung,https://www.crunchbase.com/organization/erfindungs-verwertung,Venture Capital,1,,"Basel, Basel-Stadt, Switzerland",Early Stage Venture,ErfindungsVerwertung is a venture capital firm specializing in seed and startup investments.,"Europe, Middle East, and Africa (EMEA)",1996-01-01,year,http://eva-basel.ch,https://www.linkedin.com/company/eva---the-basel-start-up-agency,1,,
AVM Smartmoney,https://www.crunchbase.com/organization/avm-smartmoney,"Private Equity Firm, Venture Capital",1,,"Zürich, Zurich, Switzerland",,Investment firm aiming to create value through active involvement to the extent required by the business.,"Europe, Middle East, and Africa (EMEA)",2018-01-01,year,,https://www.linkedin.com/company/avm-smartmoney/,1,1,
Ippon Capital,https://www.crunchbase.com/organization/ippon-capital,Venture Capital,1,1,"Geneva, Geneve, Switzerland",Early Stage Venture,Ippon Capital is a venture capital firm specializing in growth stage investments. ,"Europe, Middle East, and Africa (EMEA)",2013-01-01,year,,,1,1,1
G2 Asset Management,https://www.crunchbase.com/organization/g2-asset-management,Venture Capital,1,,"Geneva, Geneve, Switzerland",Seed,"G2 Swiss Venture Fund is a Geneva-based venture fund investing exclusively in Swiss startups active in the field of web2.0, Mobile related","Europe, Middle East, and Africa (EMEA)",2008-01-01,year,http://www.g2group.net,,1,,
WieInvest,https://www.crunchbase.com/organization/wieinvest,Venture Capital,1,,"Steinhausen, Zug, Switzerland",,WieInvest is an investment firm.,"Europe, Middle East, and Africa (EMEA)",,,,,1,1,
Pierpoint Investissements,https://www.crunchbase.com/organization/pierpoint-investissements,Venture Capital,1,,"Geneva, Geneve, Switzerland",Venture,Pierpoint Investissements,"Europe, Middle East, and Africa (EMEA)",,,,,1,1,
Geneva Smart Invest,https://www.crunchbase.com/organization/geneva-smart-invest,Venture Capital,1,,"Plan-les-ouates, Geneve, Switzerland",Early Stage Venture,Geneva Smart Invest is a venture capital firm.,"Europe, Middle East, and Africa (EMEA)",,,,,1,1,
Mac Invest SA,https://www.crunchbase.com/organization/mac-invest-sa,Venture Capital,1,,"Lausanne, Vaud, Switzerland",,"Mac Invest SA is an investment firm based in Lausanne, Switzerland.","Europe, Middle East, and Africa (EMEA)",,,,,1,,
First Alliance & Capital Invest,https://www.crunchbase.com/organization/first-alliance-capital-invest,Venture Capital,1,,"Zürich, Zurich, Switzerland",Late Stage Venture,First Alliance & Capital Invest is a company that provides financial services.,"Europe, Middle East, and Africa (EMEA)",,,,,1,,
Dreamz Ventures GmbH,https://www.crunchbase.com/organization/dreamz-ventures-gmbh,Venture Capital,1,,"Bottighofen, Thurgau, Switzerland","Early Stage Venture, Seed",Dreamz Ventures GmbH is a venture capital firm.,"Europe, Middle East, and Africa (EMEA)",2014-01-01,year,http://www.dreamzventures.com/,,1,,
Garfly Invest AG,https://www.crunchbase.com/organization/garfly-invest-ag,Venture Capital,1,,"Dubendorf, Zurich, Switzerland",,Garfly Invest AG,"Europe, Middle East, and Africa (EMEA)",,,,,1,,
Alco Investment,https://www.crunchbase.com/organization/alco-investment,Venture Capital,1,1,"Geneva, Geneve, Switzerland",,Alco Investment is a company that specializes in capital markets and investor relations services,"Europe, Middle East, and Africa (EMEA)",,,http://alcoinvestmentcompany.com,,1,,
Bainso AG,https://www.crunchbase.com/organization/bainso-ag,Venture Capital,1,,"Pfaffikon, Zurich, Switzerland",,Bainso AG is an independent trusted advisor.,"Europe, Middle East, and Africa (EMEA)",,,,,1,1,
BMC Ventures,https://www.crunchbase.com/organization/bmc-ventures,Venture Capital,1,,"Montreux, Vaud, Switzerland",Early Stage Venture,BMC Ventures is the Swiss biotech company.,"Europe, Middle East, and Africa (EMEA)",,,,,1,,
NYM Technologies SA,https://www.crunchbase.com/organization/nym-technologies,Venture Capital,,,"Neuchâtel, Neuchatel, Switzerland",Early Stage Venture,NYM Technologies SA is a privacy-centric startup,"Europe, Middle East, and Africa (EMEA)",2017-01-01,year,https://nymtech.net/,https://www.linkedin.com/company/nymtechnologies/about/,,,
Smart Society Ventures,https://www.crunchbase.com/organization/smart-society-ventures,Venture Capital,,,"Geneva, Geneve, Switzerland","Early Stage Venture, Late Stage Venture",Series-B focused decarbonization technology fund investing in Europe from London and Geneva.,"Europe, Middle East, and Africa (EMEA)",2023-11-01,day,https://smartsocietyventures.com,https://www.linkedin.com/company/smart-society-ventures/,,,
Around Capital,https://www.crunchbase.com/organization/around-capital,"Family Investment Office, Incubator, Venture Capital",,,"Basel, Basel-Stadt, Switzerland","Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",We believe in value investing. We invest in people today. We watch them succeed tomorrow.,"Europe, Middle East, and Africa (EMEA)",2022-05-17,day,https://aroundcapital.com,https://www.linkedin.com/company/around-ventures/,,,
Marcau Partners,https://www.crunchbase.com/organization/marcau-partners,Venture Capital,,,"Zürich, Zurich, Switzerland","Early Stage Venture, Seed",Venture Portfolio Management on behalf of corporate and financial investors.,"Europe, Middle East, and Africa (EMEA)",2018-01-01,year,https://marcau.vc/,https://ch.linkedin.com/company/marcau-partners,,,
Arclif,https://www.crunchbase.com/organization/arclif-group-ag-2,Venture Capital,,,"Zug, Zug, Switzerland",,Arclif is a venture capital company that invests in and acquires various industrial sectors.,"Europe, Middle East, and Africa (EMEA)",2009-03-03,day,http://www.arclif-group.com,https://www.linkedin.com/company/arclif-ventures,,,
New Venture Associates AG,https://www.crunchbase.com/organization/new-venture-associates-ag,"Family Investment Office, Private Equity Firm, Venture Capital",,,"Zollikon, Zurich, Switzerland",,"New Venture Associates AG specializes in institutional management, entrepreneurial innovation, and professional investment.","Europe, Middle East, and Africa (EMEA)",2005-06-16,day,https://www.newventureassociates.com/,https://www.linkedin.com/company/new-venture-associates/?viewAsMember=true,,,
Windmill Ventures,https://www.crunchbase.com/organization/windmill-ventures,"Accelerator, Incubator, Venture Capital",,,"Baar, Zug, Switzerland","Early Stage Venture, Late Stage Venture, Venture","Venture Capital, Incubator, Design thinking and software development experts","Europe, Middle East, and Africa (EMEA)",2016-12-15,day,https://www.windmill.ventures/,https://www.linkedin.com/company/windmill-ventures/,,,
Coué & Hill,https://www.crunchbase.com/organization/coué-hill,"Syndicate, Venture Capital",,,"Zug, Zug, Switzerland",Late Stage Venture,Private Markets - Late Stage Venture Capital,"Europe, Middle East, and Africa (EMEA)",2021-01-01,year,http://couehill.com,https://www.linkedin.com/company/coué-hill/?viewAsMember=true,,,
Ibrahim Schneidawind AG,https://www.crunchbase.com/organization/ibrahim-schneidawind-ag,"Corporate Venture Capital, Family Investment Office, Venture Capital",,,"Zug, Zug, Switzerland","Early Stage Venture, Late Stage Venture, Private Equity, Venture","Ibrahim Schneidawind AG operated as an independent and registered investment advisor based in Zug, Switzerland.","Europe, Middle East, and Africa (EMEA)",2014-01-01,year,https://www.ibrahim-schneidawind.com/,,,,
Axal,https://www.crunchbase.com/organization/axal-9a4f,"Accelerator, Corporate Venture Capital, Venture Capital",,,"Geneva, Geneve, Switzerland","Crowdfunding, Early Stage Venture, Initial Coin Offering, Late Stage Venture, Private Equity, Seed, Venture",Axal Ventures is an early-stage venture capital firm committed to driving sustainable growth through innovative digital finance.,"Europe, Middle East, and Africa (EMEA)",,,https://axal.io,https://www.linkedin.com/company/axalglobal/,,,
Clearance Ventures,https://www.crunchbase.com/organization/clearance-ventures,Venture Capital,,,"Basel, Basel-Stadt, Switzerland","Post-Ipo, Seed",Single family office of Thorsten Schroeder investing in Venture Capital opportunities and Real Estate projects,"Europe, Middle East, and Africa (EMEA)",2007-11-07,day,https://clearanceventures.com,https://www.linkedin.com/company/clearanceventures/,,,
Nexus AG,https://www.crunchbase.com/organization/nexus-ag,Venture Capital,,,"Winterthur, Zurich, Switzerland",Early Stage Venture,The Nexus AG is traded on the OTC-X investment company.,"Europe, Middle East, and Africa (EMEA)",2005-01-01,year,https://www.nexus-group.com/portfolio,https://www.linkedin.com/company/nexus.com,,,
Swiss Tech Capital,https://www.crunchbase.com/organization/swiss-tech-capital,Venture Capital,,,"Zürich, Zurich, Switzerland",Early Stage Venture,Swiss Tech Capital is a venture capital fund that provides investment in technology-based startups.,"Europe, Middle East, and Africa (EMEA)",2012-01-01,year,https://swisstechcapital.com,https://www.linkedin.com/company/swiss-tech-capital-ag,,,
Eevolve,https://www.crunchbase.com/organization/eevolve-9708,Venture Capital,,,"Zürich, Zurich, Switzerland",,"Eevolve is a venture capital and private equity that invests in small and medium sized companies,","Europe, Middle East, and Africa (EMEA)",2022-01-01,year,https://www.eevolve.partners/,https://www.linkedin.com/company/eevolveag/,,,
Protos Asset Management GmbH,https://www.crunchbase.com/organization/protos-asset-management-gmbh,"Hedge Fund, Venture Capital",,,"Baar, Zug, Switzerland","Early Stage Venture, Initial Coin Offering, Secondary Market, Seed",Swiss asset manager focusing on systematic absolute return funds dedicated to cryptocurrency and blockchain assets.,"Europe, Middle East, and Africa (EMEA)",2017-01-01,year,http://protosmanagement.com/,https://www.linkedin.com/company/protos-cryptocurrency-asset-management/,,,
Alvicus,https://www.crunchbase.com/organization/alvicus,Venture Capital,,,"Malans, Graubunden, Switzerland",Late Stage Venture,"Alvicus is a business consulting company that offers growth strategy, business development, interim, marketing, and communication services.","Europe, Middle East, and Africa (EMEA)",2019-01-01,day,https://alvicus.com,https://www.linkedin.com/company/alvicus/,,,
Alpha Investments AG,https://www.crunchbase.com/organization/alpha-investments-ag,"Family Investment Office, Private Equity Firm, Venture Capital",,,"Zug, Zug, Switzerland","Late Stage Venture, Private Equity","Alpha Investments AG is a holding company which focuses on private equity investments, with a specific focus on innovation & tech.","Europe, Middle East, and Africa (EMEA)",2021-12-24,day,https://www.alpha-investments.ch,https://www.linkedin.com/company/alpha-investments-ag,,,
Wellfleet Ventures,https://www.crunchbase.com/organization/wellfleet-ventures,"Family Investment Office, Venture Capital",,,"Zürich, Zurich, Switzerland","Early Stage Venture, Seed",Working with high impact investors and disruptive healthcare technology companies - helping people live healthier and longer.,"Europe, Middle East, and Africa (EMEA)",,,https://www.wellfleetventures.com/,,,,
Bloom Capital,https://www.crunchbase.com/organization/bloom-capital,Venture Capital,,,"Genève, Geneve, Switzerland",Private Equity,Blooming Capital Management (BCM) is an investment management firm with specialization in quantitative strategies and trading.,"Europe, Middle East, and Africa (EMEA)",2006-04-30,day,http://www.bloom-capital.com,,,,
Odano Invest,https://www.crunchbase.com/organization/odano-invest-ag,"Family Investment Office, Private Equity Firm, Venture Capital",,,"Cham, Zug, Switzerland","Convertible Note, Early Stage Venture, Post-Ipo, Private Equity, Seed","Odano Invest is a business management consultancy which helps to provide business solutions and operational, and marketing support.","Europe, Middle East, and Africa (EMEA)",2003-06-18,day,https://odano-invest.com,,,,
Braymont,https://www.crunchbase.com/organization/braymont-ag,"Private Equity Firm, Venture Capital",,,"Zug, Zug, Switzerland","Private Equity, Venture",Braymont invests in private companies facing growth-related transformation.,"Europe, Middle East, and Africa (EMEA)",2016-07-01,month,http://www.braymont.com,https://www.linkedin.com/company/braymont,,,
Obviam,https://www.crunchbase.com/organization/obviam,Venture Capital,,,"Bern, Bern, Switzerland",,Obviam is an independent investment advisor.,"Europe, Middle East, and Africa (EMEA)",2005-01-01,year,http://www.obviam.ch/,https://www.linkedin.com/company/obviam,,,
The Quantum Revolution Fund,https://www.crunchbase.com/organization/the-quantum-revolution-fund,"Hedge Fund, Venture Capital",,,"Lausanne, Vaud, Switzerland","Early Stage Venture, Seed, Venture",The first European investment fund focused on the Quantum mechanics industry.,"Europe, Middle East, and Africa (EMEA)",2018-05-01,month,https://www.thequantumrevolution.fund/,,,,
E3 Life,https://www.crunchbase.com/organization/e3-life-ag,"Private Equity Firm, Venture Capital",,,"Steinhausen, Zug, Switzerland","Private Equity, Venture","Lifescience Investments, Pharmaceuticals, Biotech, Medtech","Europe, Middle East, and Africa (EMEA)",2017-07-01,day,http://www.e3-life.com/,https://www.linkedin.com/company/e3-life/,,,
Peak Partners Holding,https://www.crunchbase.com/organization/peak-partners-holding,"Private Equity Firm, Venture Capital",,,"Zürich, Zurich, Switzerland","Early Stage Venture, Late Stage Venture, Private Equity, Seed","Peak Partners Holding is an investment holding company, making investments across a variety of industries and funding stages.","Europe, Middle East, and Africa (EMEA)",,,https://peakpartnersholding.com/,https://www.linkedin.com/company/peak-partners-holding-ag/,,,
Genesis Impact Ventures,https://www.crunchbase.com/organization/genesis-impact-ventures,Venture Capital,,,"Zürich, Zurich, Switzerland","Early Stage Venture, Seed",Business as a building block of a healthy and thriving planet,"Europe, Middle East, and Africa (EMEA)",2021-11-01,month,http://www.genesisventures.com/,https://www.linkedin.com/company/genesisimpact/about/,,,
Nimble & Agile Partners,https://www.crunchbase.com/organization/nimble-agile-partners-ag,"Private Equity Firm, Venture Capital",,,"Zug, Zug, Switzerland","Private Equity, Seed",Nimble & Agile Partners operates as an investment holding company.,"Europe, Middle East, and Africa (EMEA)",2017-04-01,day,http://www.nimbleandagile.com,,,,
Bernegger Ventures,https://www.crunchbase.com/organization/bernegger-ventures,"Micro VC, Venture Capital",,,"Zürich, Zurich, Switzerland",,"Bernegger Ventures is a venture capital firm specializing in incubation, seed/startup, emerging growth, and growth capital investments.","Europe, Middle East, and Africa (EMEA)",2007-03-01,day,http://www.bernegger-ventures.com,https://www.linkedin.com/in/marcpbernegger,,,
Lakeside Partners,https://www.crunchbase.com/organization/lakeside-partners,Venture Capital,,,"Zug, Zug, Switzerland",Early Stage Venture,Lakeside Partners is a group of experienced entrepreneurs who provide funding for early stage companies.,"Europe, Middle East, and Africa (EMEA)",2018-09-20,day,http://lakeside.partners,https://www.linkedin.com/company/lakeside-partners-ag,,,
Consumer Investment Partners,https://www.crunchbase.com/organization/consumer-investment-partners,"Private Equity Firm, Venture Capital",,,"Zug, Zug, Switzerland","Late Stage Venture, Private Equity, Venture",Consumer Investment Partners is an entrepreneurial investment company. Provides long-term growth capital.,"Europe, Middle East, and Africa (EMEA)",2015-01-01,year,http://www.consumerip.com,https://www.linkedin.com/company/cip-management-ag,,,
Entrepreniston,https://www.crunchbase.com/organization/entrepreniston,Venture Capital,,,"Pura, Ticino, Switzerland","Early Stage Venture, Seed",Entrepreniston is a Venture Capital firm aiming to foster Italian entrepreneurship in Europe and Worldwide,"Europe, Middle East, and Africa (EMEA)",2020-07-17,day,https://entrepreniston.com/en/,https://www.linkedin.com/company/entrepreniston/,,,
Link Tribe Capital,https://www.crunchbase.com/organization/link-tribe-capital,Venture Capital,,,"Montreux, Vaud, Switzerland",Seed,"Invests in Tribe marketing, wellness and silver economy","Europe, Middle East, and Africa (EMEA)",2018-01-18,day,http://linktribecapital.com,,,,
innovation21,https://www.crunchbase.com/organization/innovation21,Venture Capital,,,"Baden, Aargau, Switzerland","Early Stage Venture, Seed",innovation21 is the capital venture fund dedicated to technology start-ups in the gaming and gambling industry.,"Europe, Middle East, and Africa (EMEA)",2018-03-01,month,https://innovation21.com/,,,,
Holt Wealth Management,https://www.crunchbase.com/organization/holt-wealth-management,Venture Capital,,,"Geneva, Geneve, Switzerland",,Holt Wealth Management,"Europe, Middle East, and Africa (EMEA)",1998-01-01,year,http://www.holtwealthmanagement.com/,,,,
DeepTech Capital AG,https://www.crunchbase.com/organization/deeptech-capital-ag,Venture Capital,,,"Zürich, Zurich, Switzerland",,Venture Capital Company in Zurich Switzerland,"Europe, Middle East, and Africa (EMEA)",2018-09-07,day,https://deeptech.capital,,,,
BLR & Partners,https://www.crunchbase.com/organization/blr-partners,Venture Capital,,,"Zürich, Zurich, Switzerland",,BLR seeks industrial and financial participation through active board work and ownership through the partners and/or associated investors.,"Europe, Middle East, and Africa (EMEA)",2009-01-01,year,http://www.blrpartners.com,https://www.linkedin.com/company/blr-&-partners,,,
Fibonacci,https://www.crunchbase.com/organization/fibonacci-8e37,Venture Capital,,,"Basel, Basel-Stadt, Switzerland",,"Fibonacci is an investment firm that invests in startups in the consulting, trading, and technology domains.","Europe, Middle East, and Africa (EMEA)",,,https://www.fibonacci-holding.com,https://www.linkedin.com/company/fibonacci-ag,,,
Netcycle,https://www.crunchbase.com/organization/netcycle-2,Venture Capital,,,"Herisau, Ausser-Rhoden, Switzerland",,is an international investment and digital strategy company.,"Europe, Middle East, and Africa (EMEA)",2013-01-01,year,https://www.netcycle.eu/,https://www.linkedin.com/company/netcycle-ag,,,
Megadon AG,https://www.crunchbase.com/organization/megadon-ag,"Accelerator, Venture Capital",,,"Basel, Basel-Stadt, Switzerland",,"Megadon AG is a Switzerland based, cross-sectorial investment company and business builder.","Europe, Middle East, and Africa (EMEA)",2003-01-01,year,http://www.megadon.com,http://www.linkedin.com/company/megadon-ag,,,
Seedstars Youth Wellbeing Ventures,https://www.crunchbase.com/organization/seedstars-youth-wellbeing-ventures,Venture Capital,,,"Geneva, Geneve, Switzerland","Early Stage Venture, Seed",Seedstars Youth Wellbeing Ventures is a venture capital firm invests in pre-seed and series A stages.,"Europe, Middle East, and Africa (EMEA)",,,https://youthwv.seedstars.com,,,,
Sidi Capital,https://www.crunchbase.com/organization/sidi-capital,"Micro VC, Private Equity Firm, Venture Capital",,,"Geneva, Geneve, Switzerland","Early Stage Venture, Seed, Venture",A private investment group focused exclusively on emerging internet ventures,"Europe, Middle East, and Africa (EMEA)",2021-01-01,year,,,,,
New Venturetec,https://www.crunchbase.com/organization/new-venturetec,Venture Capital,,,"Steinhausen, Zug, Switzerland",,"New Venturetec is an investment company incorporated in Zurich on August 8, 1997. The Company holds participations in venture companies in","Europe, Middle East, and Africa (EMEA)",1997-01-01,year,http://www.newventuretec.com,,,,
GLDR. Capital,https://www.crunchbase.com/organization/gldr-capital,Venture Capital,,,"Sion, Valais, Switzerland",Early Stage Venture,Venture capital firm. First fund summer 2020. Focus on AI & Lifestyle,"Europe, Middle East, and Africa (EMEA)",2020-04-15,day,https://www.goaldiggers.uk,https://www.linkedin.com/gldrcapital,,,
swissminds AG,https://www.crunchbase.com/organization/swissminds-ag,Venture Capital,,,"Düdingen, Fribourg, Switzerland","Early Stage Venture, Non Equity Assistance, Seed","Swissminds specializes in high-tech startups not only with capital, but also with hands-on consultation and experience from entrepreneurs.","Europe, Middle East, and Africa (EMEA)",2008-11-11,day,https://www.swissminds.com,https://www.linkedin.com/company-beta/3259334/,,,
