Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Investment Stage,Description,Regions,Founded Date,Founded Date Precision,Website,LinkedIn,Number of Portfolio Organizations,Number of Lead Investments,Number of Exits (IPO)
WestTech Ventures,https://www.crunchbase.com/organization/west-techventures,"Fund Of Funds, Venture Capital",50,15,"Berlin, Berlin, Germany","Early Stage Venture, Seed","WestTech Ventures, a Berlin-based investment firm, partners with emerging VC funds in Europe and pre-seed & seed B2B startups in Germany.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2013-01-01,year,https://www.westtechventures.com/,https://www.linkedin.com/company/westtech-vc,40,4,2
KIZOO Technology Capital,https://www.crunchbase.com/organization/kizoo,Venture Capital,49,5,"Karlsruhe, Baden-Wurttemberg, Germany",Seed,"KIZOO provides mentoring, seed and early-stage financing with a focus on rejuvenation biotech.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2000-01-01,day,http://www.kizoo.com,http://www.linkedin.com/company/kizoo,30,22,2
Next Media Accelerator,https://www.crunchbase.com/organization/next-media-accelerator,"Accelerator, Venture Capital",49,5,"Hamburg, Hamburg, Germany","Convertible Note, Early Stage Venture, Seed",Next Media Accelerator is a pan-European startup program for innovation in media & marketing.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2015-01-01,year,http://www.nma.vc/,https://www.linkedin.com/company/next-media-accelerator/,46,28,
EWOR,https://www.crunchbase.com/organization/ewor,"Accelerator, Venture Capital",47,,"Berlin, Berlin, Germany","Early Stage Venture, Seed","EWOR is a place where the most extraordinary people find the education, network, and capital to solve the world’s biggest problems.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2020-01-01,year,https://ewor.com/,https://www.linkedin.com/company/ewor/,47,3,
Moonrock Capital,https://www.crunchbase.com/organization/moonrock-capital,"Accelerator, Incubator, Venture Capital",47,,"Munich, Bayern, Germany","Early Stage Venture, Initial Coin Offering, Seed, Venture","We Are Moonrock Capital, A Crypto Native Venture Capital Boutique Incubating Web3 And Blockchain Start-Ups To Shape The World Of Tomorrow.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2019-01-01,year,https://www.moonrockcapital.io/,https://www.linkedin.com/company/moonrock-capital/about/,45,5,
The Delta,https://www.crunchbase.com/organization/the-delta,"Accelerator, Angel Group, Incubator, Venture Capital",47,1,"Berlin, Berlin, Germany","Early Stage Venture, Seed","The Delta is a venture ecosystem, supporting promising ventures with the capital, infrastructure, and team to make their mark on the world.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2015-01-01,year,https://www.thedelta.io,https://za.linkedin.com/company/thedelta-group,30,20,
Vsquared Ventures,https://www.crunchbase.com/organization/vsquared-ventures,Venture Capital,46,,"Munich, Bayern, Germany","Early Stage Venture, Late Stage Venture, Seed, Venture",Embracing technologies that advance society,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2020-01-01,year,https://www.vsquared.vc/,https://www.linkedin.com/company/vsquared-ventures/,28,15,
Matterwave Ventures,https://www.crunchbase.com/organization/matterwave-ventures,Venture Capital,46,1,"Munich, Bayern, Germany","Early Stage Venture, Seed, Venture",Matterwave Ventures is a European VC backing hardware and software companies in the Industrial Tech space.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2021-01-01,year,http://www.matterwave.vc,https://www.linkedin.com/company/78987413,28,24,
Neuhaus Partners,https://www.crunchbase.com/organization/neuhaus-partners,Venture Capital,46,21,"Hamburg, Hamburg, Germany","Early Stage Venture, Late Stage Venture, Seed",Neuhaus Partners is a recognized venture capital fund and has as a member of the Federal Association of German Equity Investment Companies,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1998-01-01,year,http://www.neuhauspartners.com,http://www.linkedin.com/company/neuhaus-partners-gmbh,33,16,
Enjoyventure Management,https://www.crunchbase.com/organization/enjoyventure-management,Venture Capital,45,6,"Düsseldorf, Nordrhein-Westfalen, Germany","Early Stage Venture, Seed",The EnjoyVenture Management is a private equity company that focuses its investments on the seed and early-stage companies.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2000-01-01,year,http://www.enjoyventure.vc,https://www.linkedin.com/company/enjoyventure-management-gmbh/,42,23,
FTTF,https://www.crunchbase.com/organization/fttf,Venture Capital,45,1,"Munich, Bayern, Germany","Early Stage Venture, Seed","Pre-Seed, Seed, Deeptech, Start-ups using Fraunhofer technologies","European Union (EU), Europe, Middle East, and Africa (EMEA)",2018-12-01,month,https://fttf.vc,https://www.linkedin.com/company/15828263,30,16,
Greenfield,https://www.crunchbase.com/organization/greenfield-one,Venture Capital,44,1,"Berlin, Berlin, Germany","Early Stage Venture, Venture",Greenfield is a European crypto investment firm.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2018-01-01,year,https://www.greenfield.xyz/,https://www.linkedin.com/company/greenfield-cap/about/,41,24,
Statkraft Ventures,https://www.crunchbase.com/organization/statkraft-ventures,Venture Capital,44,4,"Düsseldorf, Nordrhein-Westfalen, Germany","Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",Statkraft Ventures is a venture capital investor focused on the energy transition and climate tech.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2015-01-01,year,http://www.statkraftventures.com/,https://www.linkedin.com/company/statkraft-ventures/,28,19,
First Momentum Ventures,https://www.crunchbase.com/organization/first-momentum-ventures,Venture Capital,44,2,"Karlsruhe, Baden-Wurttemberg, Germany","Early Stage Venture, Seed",Dedicated VC for Pre-Seed and Tech Founders,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2017-01-01,year,https://firstmomentum.vc,https://www.linkedin.com/company/firstmomentum/,32,4,
Yabeo,https://www.crunchbase.com/organization/yabeo-capital,Venture Capital,44,7,"Grünwald, Bayern, Germany","Debt, Early Stage Venture, Grant, Late Stage Venture, Seed, Venture","Yabeo focuses on fintech, healthtech, and impact as well as emerging tech early-stage investments.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2013-01-01,year,http://yabeo.de/,https://www.linkedin.com/company/yabeo/,30,15,
Munich Venture Partners,https://www.crunchbase.com/organization/munich-venture-partners,Venture Capital,44,8,"Munich, Bayern, Germany",Early Stage Venture,Munich Venture Partners is a Venture Capital firm that provides early to growth stage funding to technology companies.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2005-01-01,year,http://www.munichvp.com,http://www.linkedin.com/company/3213430,16,2,
TechVision Fund,https://www.crunchbase.com/organization/techvision-fonds,Venture Capital,43,6,"Aachen, Nordrhein-Westfalen, Germany","Early Stage Venture, Seed, Venture",The early stage investor that provides smart money and hands-on support for visionary founders of tomorrow‘s category leaders - really.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2002-06-21,day,https://www.TechVision-Fonds.de,https://www.linkedin.com/company/techvision-fonds/,38,36,
O.G. Venture Partners,https://www.crunchbase.com/organization/o-g-venture-partners,Venture Capital,43,6,"Monaco, Bayern, Germany",Early Stage Venture,"O.G. Venture Partners is a multi-stage venture capital firm that focuses on early-growth opportunities, typically B and C rounds.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2017-01-01,year,https://og-vp.com/,https://www.linkedin.com/company/o-g-venture-partners,22,15,1
LeadX Capital Partners,https://www.crunchbase.com/organization/leadx-capital-partners,"Private Equity Firm, Venture Capital",42,4,"Munich, Bayern, Germany","Late Stage Venture, Private Equity",LeadX Capital Partners is an investor backing growth-stage technology companies driving the digital transformation of consumer industries.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2016-01-01,year,https://www.leadxcapital.com,https://www.linkedin.com/company/leadx-capital-partners/,40,2,
Media Ventures,https://www.crunchbase.com/organization/media-ventures,Venture Capital,42,9,"Cologne, Nordrhein-Westfalen, Germany","Early Stage Venture, Late Stage Venture, Seed",Media Ventures is an private venture capital company.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2000-01-01,year,http://mediaventures.de,,36,30,
AENU,https://www.crunchbase.com/organization/aenu,Venture Capital,41,,"Berlin, Berlin, Germany","Early Stage Venture, Seed",AENU is an impact fund that focuses on early stage investments in climate tech & social impact companies in Europe & the US.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2022-01-01,year,https://www.aenu.com,https://www.linkedin.com/company/aenu,30,7,
RTA.vc,https://www.crunchbase.com/organization/rta-ventures,"Family Investment Office, Venture Capital",41,3,"Berlin, Berlin, Germany","Early Stage Venture, Late Stage Venture, Seed",RTA.vc is a small family office investing in early stage VC funds and tech startups,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2011-08-01,day,https://www.rta.vc,https://www.linkedin.com/company/rtaventures/,25,2,1
Fraunhofer Venture,https://www.crunchbase.com/organization/fraunhofer-venture-gruppe,Venture Capital,40,5,"Munich, Bayern, Germany",Seed,"Fraunhofer Venture acts as a partner of founders, start-up companies, Fraunhofer institutes and investors.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2001-01-01,year,http://www.fraunhoferventure.de,https://www.linkedin.com/company/fraunhoferventure/,34,8,
Heliad AG,https://www.crunchbase.com/organization/heliad-equity-partners,"Private Equity Firm, Venture Capital",39,8,"Frankfurt, Hessen, Germany","Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity, Seed",Empower Entrepreneurs. And Investors.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2003-01-01,year,http://www.heliad.com,https://de.linkedin.com/company/heliad-ag,27,24,6
finleap,https://www.crunchbase.com/organization/finleap,Venture Capital,37,8,"Berlin, Berlin, Germany","Early Stage Venture, Seed","From ‘14 to ‘21, finleap built/invested in 15 ventures and developed 5+ JVs/service ventures worth €3.0Bn+. Now managed by Motive Ventures.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2014-01-01,year,https://www.finleap.com/,https://www.linkedin.com/company/finleap,21,8,
BM H Beteiligungs-Managementgesellschaft Hessen,https://www.crunchbase.com/organization/bm-h-beteiligungs-managementgesellschaft-hessen,Venture Capital,37,1,"Wiesbaden, Hessen, Germany","Early Stage Venture, Seed, Venture",BM H Beteiligungs-Managementgesellschaft Hessen mbH operates as an investment arm of Landesbank Hessen-Thüringen Girozentrale.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2001-01-01,year,https://www.bmh-hessen.de/,https://www.linkedin.com/company/bmh-hessen/about/,35,10,
Join Capital,https://www.crunchbase.com/organization/join-capital,Venture Capital,37,5,"Berlin, Berlin, Germany","Early Stage Venture, Seed, Venture",Join Capital is a Berlin-based early stage venture capital firm investing in enterprise technology and industry 4.0 startups.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2015-01-01,year,http://www.join.capital/,https://www.linkedin.com/company/10208448,25,20,
SHS Capital,https://www.crunchbase.com/organization/shs-gesellschaft-fr-beteiligungsmanagement-mbh,"Private Equity Firm, Venture Capital",36,6,"Tübingen, Baden-Wurttemberg, Germany","Early Stage Venture, Late Stage Venture, Private Equity",SHS is an independent private equity company focus on investments in the MedTech and Life Sciences sectors.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1993-01-01,year,http://www.shs-capital.eu,http://www.linkedin.com/company/shs-gesellschaft-fuer-beteiligungsmanagement-mbh,29,20,
LEA Partners,https://www.crunchbase.com/organization/lea-partners,"Private Equity Firm, Venture Capital",36,5,"Karlsruhe, Baden-Wurttemberg, Germany","Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",LEA Partners is a multi-stage private equity and venture capital firm that backs and supports B2B Tech founders and executives.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2002-01-01,year,http://www.leapartners.de,https://www.linkedin.com/company/l-ea-private-equity-gmbh/,25,15,
BitStone Capital,https://www.crunchbase.com/organization/bitstone-capital,Venture Capital,36,4,"Cologne, Nordrhein-Westfalen, Germany","Early Stage Venture, Seed",BitStone Capital an internationally operating venture capital firm investing in Real Estate and Construction Technology startups.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2017-01-01,year,https://www.bitstonecapital.com,https://www.linkedin.com/company/bitstone-capital/,29,13,
OCCIDENT,https://www.crunchbase.com/organization/occident-group,Venture Capital,36,3,"Munich, Bayern, Germany","Convertible Note, Early Stage Venture, Seed, Venture",The Science Investor.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2012-01-01,year,https://www.occident.group,https://www.linkedin.com/company/occidentgroup/,22,12,
Tet Ventures,https://www.crunchbase.com/organization/tet-ventures,"Micro VC, Venture Capital",36,2,"Berlin, Berlin, Germany","Early Stage Venture, Seed",One of the most active global food-tech VCs. We invest in teams and tech building a better food system.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2020-09-01,month,https://www.tet.vc/,https://www.linkedin.com/company/tetvc,34,,
