Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,Investor Names,CB Rank (Funding Round)
Venture Round - Regnology Group,https://www.crunchbase.com/funding_round/regnology-series-unknown--1f29acdb,Regnology Group,https://www.crunchbase.com/organization/regnology,Venture - Series Unknown,"Frankfurt, Hessen, Germany, Europe",,,,2020-01-01,,,,,Yes,"Regnology Group focuses on regulatory, tax reporting, supervisory software solutions, and financial services.","Information Technology, Software",,https://www.regnology.net/en/,$100M to $500M,,,,Private Equity,2,,1,,Nordic Capital,"153,210"
Seed Round - ROOMHERO,https://www.crunchbase.com/funding_round/roomhero-seed--5ade587e,ROOMHERO,https://www.crunchbase.com/organization/roomhero,Seed,"Frankfurt, Hessen, Germany, Europe",53400,USD,53400,2017-03-02,Seed,,,,Yes,ROOMHERO is online interior designer for Residential real estate.,"E-Commerce, Fashion, Interior Design, Real Estate",,https://www.roomhero.de,$1M to $10M,53400,USD,53400,Seed,2,,,,,"532,235"
Venture Round - Roots of Impact,https://www.crunchbase.com/funding_round/roots-of-impact-series-unknown--47c9a9c3,Roots of Impact,https://www.crunchbase.com/organization/roots-of-impact,Venture - Series Unknown,"Frankfurt, Hessen, Germany, Europe",,,,2024-06-21,,,,,Yes,Roots of Impact is a specialized advisory firm dedicated to the financial industry.,"Advice, Financial Services",,https://www.roots-of-impact.org/,,,,,,1,,4,1,"BM H Beteiligungs-Managementgesellschaft Hessen, Delta Fund, Impact Partners Nordic, Swiss Agency for Development and Cooperation","20,935"
Venture Round - savedroid,https://www.crunchbase.com/funding_round/savedroid-series-unknown--408654d4,savedroid,https://www.crunchbase.com/organization/savedroid,Venture - Series Unknown,"Frankfurt, Hessen, Germany, Europe",,,,2017-04-03,,20000000,EUR,21339684,Yes,savedroid exists to bring personal piggy bank savings into the modern world.,"Artificial Intelligence (AI), Finance, Financial Services, FinTech, Machine Learning, Mobile Apps",,https://www.savedroid.com,$1M to $10M,2625000,EUR,3108602,,4,,3,,"Debjit Chaudhuri, Investitions- und Strukturbank Rheinland-Pfalz, Michael Rundshagen","495,129"
Venture Round - savedroid,https://www.crunchbase.com/funding_round/savedroid-series-unknown--e832aa1e,savedroid,https://www.crunchbase.com/organization/savedroid,Venture - Series Unknown,"Frankfurt, Hessen, Germany, Europe",1500000,EUR,1840676,2018-01-16,,,,,Yes,savedroid exists to bring personal piggy bank savings into the modern world.,"Artificial Intelligence (AI), Finance, Financial Services, FinTech, Machine Learning, Mobile Apps",,https://www.savedroid.com,$1M to $10M,2625000,EUR,3108602,,4,,3,,"Alfred Schorno, Dennis Weidner, Investment and Economic Development Bank of Rheinland-Pfalz","484,498"
Grant - ScanVid,https://www.crunchbase.com/funding_round/scanvid-grant--90c78252,ScanVid,https://www.crunchbase.com/organization/scanvid,Grant,"Frankfurt, Hessen, Germany, Europe",50000,EUR,59465,2017-12-01,,,,,No,ScanVid stays abreast of the technological trends in developing QR code scanners to access digital information from various products.,"Apps, Enterprise Software, Software",,https://www.scanvid.com/,,50000,EUR,59465,,1,,1,,EASME,"570,375"
Venture Round - Scherzinger Holding GmbH,https://www.crunchbase.com/funding_round/scherzinger-holding-series-unknown--ba16b8a5,Scherzinger Holding GmbH,https://www.crunchbase.com/organization/scherzinger-holding,Venture - Series Unknown,"Frankfurt, Hessen, Germany, Europe",,,,2022-02-23,,,,,Yes,Scherzinger Holding advises and establishes market-leading companies.,"Consulting, Financial Services",,https://scherzingerholding.com,,,,,,1,,,,,"126,017"
Pre Seed Round - Sculpt Army,https://www.crunchbase.com/funding_round/sculpt-army-pre-seed--c6c0f183,Sculpt Army,https://www.crunchbase.com/organization/sculpt-army,Pre-Seed,"Frankfurt, Hessen, Germany, Europe",250000,USD,250000,2021-10-07,Seed,,,,Yes,"Sculpt Army is a fitness gear brand that offers Home-Workout accessories including sweat belt, sweat kit, resistance band, and jump rope.","E-Commerce, Fitness, Sporting Goods",,https://sculptarmy.de/,Less than $1M,250000,USD,250000,Seed,1,,1,,Newchip Accelerator,"58,888"
Pre Seed Round - SculptBuddy,https://www.crunchbase.com/funding_round/mysculptbuddy-pre-seed--98b289f6,SculptBuddy,https://www.crunchbase.com/organization/mysculptbuddy,Pre-Seed,"Frankfurt, Hessen, Germany, Europe",120000,EUR,116658,2022-10-15,Seed,,,,Yes,Where Fitness is | Connect Get Fit Anywhere,"Health Care, Information Technology, Social Network",,https://sculptbuddy.com,,195000,EUR,205474,Seed,2,,,,,"167,300"
Angel Round - SculptBuddy,https://www.crunchbase.com/funding_round/mysculptbuddy-angel--64220179,SculptBuddy,https://www.crunchbase.com/organization/mysculptbuddy,Angel,"Frankfurt, Hessen, Germany, Europe",75000,EUR,88816,2020-09-15,Seed,,,,Yes,Where Fitness is | Connect Get Fit Anywhere,"Health Care, Information Technology, Social Network",,https://sculptbuddy.com,,195000,EUR,205474,Seed,2,,,,,"241,510"
Venture Round - SeRo Systems,https://www.crunchbase.com/funding_round/sero-systems-series-unknown--2862ad4f,SeRo Systems,https://www.crunchbase.com/organization/sero-systems,Venture - Series Unknown,"Frankfurt, Hessen, Germany, Europe",,,,2019-05-30,,,,,Yes,"SeRo Systems provide expertise and technology to collect, store, process, analyze, and visualize ADS-B and SSR-based tracking information.","Aerospace, Air Transportation, Analytics, Information Services",,https://sero-systems.de/,$1M to $10M,,,,,1,,1,,Starburst Accelerator,"281,546"
Series A - Silicon Radar,https://www.crunchbase.com/funding_round/silicon-radar-series-a--fecd856c,Silicon Radar,https://www.crunchbase.com/organization/silicon-radar,Series A,"Frankfurt, Hessen, Germany, Europe",5000000,EUR,5495242,2019-09-01,Early Stage Venture,,,,Yes,Silicon Radar designs and delivers millimetre wave integrated circuits.,"Digital Signage, Information Technology, Manufacturing, Semiconductor",,http://www.siliconradar.com/,$1M to $10M,7325242,USD,7325242,M&A,3,,,,,"324,459"
Private Equity Round - Solactive,https://www.crunchbase.com/funding_round/solactive-ag-private-equity--cb29ba96,Solactive,https://www.crunchbase.com/organization/solactive-ag,Private Equity,"Frankfurt, Hessen, Germany, Europe",60400000,USD,60400000,2020-12-10,Private Equity,,,,Yes,"Solactive is an Index provider focusing on tailor-made indices; developing, calculating and distributing them worldwide.","Finance, Financial Services",,https://www.solactive.com/,$10M to $50M,60400000,USD,60400000,Private Equity,1,Summit Partners,1,1,Summit Partners,"120,174"
Seed Round - Sonus,https://www.crunchbase.com/funding_round/sonus-fde3-seed--ffa45090,Sonus,https://www.crunchbase.com/organization/sonus-fde3,Seed,"Frankfurt, Hessen, Germany, Europe",,,,2021-01-01,Seed,,,,Yes,Sonus is an IT company that offers Integrated voice communication solutions for game developers.,"Gaming, Information Technology, Software",,https://sonus.io/,,,,,Seed,1,,1,,Gamegroove Capital,"44,097"
Series A - Space Ventures Investors,https://www.crunchbase.com/funding_round/space-ventures-investors-series-a--ce09639d,Space Ventures Investors,https://www.crunchbase.com/organization/space-ventures-investors,Series A,"Frankfurt, Hessen, Germany, Europe",,,,2019-03-25,Early Stage Venture,266482,GBP,352089,Yes,Space Ventures Investors is an investment company for commercial satellite operators.,"AgTech, Image Recognition, Satellite Communication, Space Travel",,https://spaceventuresinvestors.com/,,,,,Early Stage Venture,1,,,,,"676,381"
Pre Seed Round - Spaceping,https://www.crunchbase.com/funding_round/spaceping-pre-seed--4b8b1a70,Spaceping,https://www.crunchbase.com/organization/spaceping,Pre-Seed,"Frankfurt, Hessen, Germany, Europe",50000,EUR,52610,2023-10-15,Seed,,,,Yes,Spaceping creates a Hello 1 probe to launch into space with the messages of a million people and flies off.,,,https://www.spaceping.com,,300000,EUR,297695,Seed,2,,1,,ESA BIC Hessen,"80,908"
Pre Seed Round - Spaceping,https://www.crunchbase.com/funding_round/spaceping-pre-seed--78b98ec0,Spaceping,https://www.crunchbase.com/organization/spaceping,Pre-Seed,"Frankfurt, Hessen, Germany, Europe",250000,EUR,245085,2022-10-01,Seed,,,,Yes,Spaceping creates a Hello 1 probe to launch into space with the messages of a million people and flies off.,,,https://www.spaceping.com,,300000,EUR,297695,Seed,2,,1,,Ortwin Kartmann,"222,948"
Seed Round - Spearad,https://www.crunchbase.com/funding_round/spearad-seed--ba6fcb2a,Spearad,https://www.crunchbase.com/organization/spearad,Seed,"Frankfurt, Hessen, Germany, Europe",,,,2020-12-10,Seed,,,,Yes,"SaaS, Addressable TV Advertising","Advertising, SaaS, Software",,https://www.spearad.com/home-out,,,,,M&A,1,,2,,"Fraser, Philipp Kobus","224,181"
Seed Round - Split Tech-Solutions GmbH,https://www.crunchbase.com/funding_round/split-tech-solutions-gmbh-seed--19ba3719,Split Tech-Solutions GmbH,https://www.crunchbase.com/organization/split-tech-solutions-gmbh,Seed,"Frankfurt, Hessen, Germany, Europe",420000,EUR,494868,2021-07-20,Seed,,,,Yes,Split is a cutting-edge service extension that allows restaurants to serve their customers at any time.,"Marketing, SaaS, Software",,https://gastro.split-app.de,$1M to $10M,660000,EUR,753168,Seed,2,BM H Beteiligungs-Managementgesellschaft Hessen,5,,"BM H Beteiligungs-Managementgesellschaft Hessen, Daniel von Wedel, Michal Jarocki, MR Beteiligungs GmbH, Olaf Kempin","151,864"
Pre Seed Round - Split Tech-Solutions GmbH,https://www.crunchbase.com/funding_round/split-tech-solutions-gmbh-pre-seed--88cfb10f,Split Tech-Solutions GmbH,https://www.crunchbase.com/organization/split-tech-solutions-gmbh,Pre-Seed,"Frankfurt, Hessen, Germany, Europe",240000,EUR,258300,2020-03-20,Seed,,,,Yes,Split is a cutting-edge service extension that allows restaurants to serve their customers at any time.,"Marketing, SaaS, Software",,https://gastro.split-app.de,$1M to $10M,660000,EUR,753168,Seed,2,,3,,"Alexander von Wedel, Daniel von Wedel, Olaf Kempin","678,515"
Angel Round - spotBe!,https://www.crunchbase.com/funding_round/spot-be-angel--be1a8b67,spotBe!,https://www.crunchbase.com/organization/spot-be,Angel,"Frankfurt, Hessen, Germany, Europe",,,,2017-04-03,Seed,,,,Yes,"spotBe is a network of instant communities designed to help organize, share, and keep in touch in a private, intuitive, and secure way.","Collaboration, Communities, Lifestyle, Social Network, Software",,https://spotbe.com/login?lang=en,$1M to $10M,,,,Seed,1,,1,,ABC Accelerator,"483,419"
Seed Round - Swiat,https://www.crunchbase.com/funding_round/swiat-seed--5a512fa3,Swiat,https://www.crunchbase.com/organization/swiat,Seed,"Frankfurt, Hessen, Germany, Europe",,,,2023-01-26,Seed,,,,Yes,Swiat is a fintech company that develops blockchain-based financial market infrastructure for regulated financial entities.,"Blockchain, Cryptocurrency, Financial Services, FinTech, Software",,https://www.swiat.io/,,,,,Seed,1,,3,2,"Comyno, Landesbank Baden Wurttemberg, SC Ventures","34,330"
Seed Round - SynapCon,https://www.crunchbase.com/funding_round/synapcon-seed--3cf8f257,SynapCon,https://www.crunchbase.com/organization/synapcon,Seed,"Frankfurt, Hessen, Germany, Europe",,EUR,,2023-03-01,Seed,7000000,EUR,7467925,Yes,It is our mission to innovate the clinical trials world through disrupting outdated processes and organizational structures.,"Clinical Trials, Health Care, Information Technology, Pharmaceutical, Software, Web3",,https://www.synapcon.net/,$1M to $10M,,EUR,,Seed,1,,,,,"33,383"
Seed Round - Tamio,https://www.crunchbase.com/funding_round/plug-paid-seed--5a5a64f6,Tamio,https://www.crunchbase.com/organization/plug-paid,Seed,"Frankfurt, Hessen, Germany, Europe",200000,EUR,240974,2021-03-01,Seed,,,,Yes,Tamio eCom+ is a next-generation eCommerce platform that’s all about peak performance and zero hassle.,"E-Commerce, E-Commerce Platforms, Payments",,https://www.tamio.com,,511000,EUR,590679,Seed,5,,,,,"86,042"
Seed Round - Tamio,https://www.crunchbase.com/funding_round/plug-paid-seed--803daa8f,Tamio,https://www.crunchbase.com/organization/plug-paid,Seed,"Frankfurt, Hessen, Germany, Europe",50000,EUR,55038,2023-08-01,Seed,3943217,EUR,4340575,Yes,Tamio eCom+ is a next-generation eCommerce platform that’s all about peak performance and zero hassle.,"E-Commerce, E-Commerce Platforms, Payments",,https://www.tamio.com,,511000,EUR,590679,Seed,5,,,,,"221,296"
Seed Round - Tamio,https://www.crunchbase.com/funding_round/plug-paid-seed--b9d06200,Tamio,https://www.crunchbase.com/organization/plug-paid,Seed,"Frankfurt, Hessen, Germany, Europe",65000,EUR,70667,2023-01-29,Seed,3697250,EUR,4019598,Yes,Tamio eCom+ is a next-generation eCommerce platform that’s all about peak performance and zero hassle.,"E-Commerce, E-Commerce Platforms, Payments",,https://www.tamio.com,,511000,EUR,590679,Seed,5,,,,,"221,304"
Series C - Thinksurance,https://www.crunchbase.com/funding_round/gewerbeversicherung24-series-c--8bcc79e5,Thinksurance,https://www.crunchbase.com/organization/gewerbeversicherung24,Series C,"Frankfurt, Hessen, Germany, Europe",10500000,EUR,11399327,2024-06-01,Late Stage Venture,,,,Yes,"Thinksurance is a leading technology consultation platform for business insurance used by brokers, agents, banks and further sales channels.","Commercial Insurance, Financial Services, FinTech, Insurance, InsurTech, Internet, SaaS",,https://thinksurance.us,$1M to $10M,49500000,EUR,54375626,Late Stage Venture,5,,,,,"23,768"
Series B - Thinksurance,https://www.crunchbase.com/funding_round/gewerbeversicherung24-series-b--c0a1f12f,Thinksurance,https://www.crunchbase.com/organization/gewerbeversicherung24,Series B,"Frankfurt, Hessen, Germany, Europe",13000000,EUR,14497230,2019-10-21,Early Stage Venture,,,,Yes,"Thinksurance is a leading technology consultation platform for business insurance used by brokers, agents, banks and further sales channels.","Commercial Insurance, Financial Services, FinTech, Insurance, InsurTech, Internet, SaaS",,https://thinksurance.us,$1M to $10M,49500000,EUR,54375626,Late Stage Venture,5,Eight Roads Ventures,1,2,Eight Roads Ventures,"483,428"
Series A - Thinksurance,https://www.crunchbase.com/funding_round/gewerbeversicherung24-series-a--444af22b,Thinksurance,https://www.crunchbase.com/organization/gewerbeversicherung24,Series A,"Frankfurt, Hessen, Germany, Europe",3500000,EUR,4064097,2018-09-01,Early Stage Venture,,,,Yes,"Thinksurance is a leading technology consultation platform for business insurance used by brokers, agents, banks and further sales channels.","Commercial Insurance, Financial Services, FinTech, Insurance, InsurTech, Internet, SaaS",,https://thinksurance.us,$1M to $10M,49500000,EUR,54375626,Late Stage Venture,5,,,,,"361,685"
Series B - Thinksurance,https://www.crunchbase.com/funding_round/gewerbeversicherung24-series-b--30540004,Thinksurance,https://www.crunchbase.com/organization/gewerbeversicherung24,Series B,"Frankfurt, Hessen, Germany, Europe",22000000,EUR,23855712,2023-06-14,Early Stage Venture,,,,Yes,"Thinksurance is a leading technology consultation platform for business insurance used by brokers, agents, banks and further sales channels.","Commercial Insurance, Financial Services, FinTech, Insurance, InsurTech, Internet, SaaS",,https://thinksurance.us,$1M to $10M,49500000,EUR,54375626,Late Stage Venture,5,"MTech Capital, Segenia Capital, Viewpoint Ventures",5,7,"Columbia Lake Partners, Eight Roads Ventures, MTech Capital, Segenia Capital, Viewpoint Ventures","571,124"
Seed Round - Tom & Jenny,https://www.crunchbase.com/funding_round/tom-jenny-seed--b78f9880,Tom & Jenny,https://www.crunchbase.com/organization/tom-jenny,Seed,"Frankfurt, Hessen, Germany, Europe",,,,2018-05-01,Seed,,,,Yes,Tom & Jenny white baby bodies from fairtrade organic cotton - on request in subscription.,E-Commerce,,https://www.tomundjenny.com/,,,,,Seed,1,Gocki Ventures,1,,Gocki Ventures,"525,245"
Series A - Tradias,https://www.crunchbase.com/funding_round/tradias-series-a--e5261b8c,Tradias,https://www.crunchbase.com/organization/tradias,Series A,"Frankfurt, Hessen, Germany, Europe",,,,2024-10-07,Early Stage Venture,,,,Yes,"Tradias is a fintech company that provides crypto trading, stock exchange, lending, financial IT infrastructure, and digital asset services.","Cryptocurrency, Financial Services, FinTech, IT Infrastructure, Venture Capital",,https://www.tradias.de/,$1M to $10M,,,,Early Stage Venture,1,,,,,"41,470"
Venture Round - Travel Meta,https://www.crunchbase.com/funding_round/travel-meta-series-unknown--a601f678,Travel Meta,https://www.crunchbase.com/organization/travel-meta,Venture - Series Unknown,"Frankfurt, Hessen, Germany, Europe",1800000,EUR,2119669,2017-12-11,,,,,Yes,"Vacation rental, hotel and flight metasearch company.","Hotel, Rental",,,,1800000,EUR,2119669,,1,,,,,"453,390"
Venture Round - Trendtours Touristik,https://www.crunchbase.com/funding_round/trendtours-touristik-series-unknown--87a71d26,Trendtours Touristik,https://www.crunchbase.com/organization/trendtours-touristik,Venture - Series Unknown,"Frankfurt, Hessen, Germany, Europe",,,,2018-10-25,,,,,Yes,Trendtours is one of the direct travel organizers of Germany.,"Leisure, Tourism, Travel",,https://www.trendtours.de/,$1M to $10M,,,,M&A,1,Project A Ventures,1,1,Project A Ventures,"300,607"
Series A - Tvarit,https://www.crunchbase.com/funding_round/tvarit-series-a--d0eced06,Tvarit,https://www.crunchbase.com/organization/tvarit,Series A,"Frankfurt, Hessen, Germany, Europe",6500000,EUR,6876022,2023-10-31,Early Stage Venture,,,,Yes,Driving the world towards sustainable and zero-waste manufacturing,"B2B, Consulting, Energy Efficiency, Industrial Automation, Manufacturing, Waste Management",,https://www.tvarit.com/,Less than $1M,14300000,EUR,15432992,Early Stage Venture,5,"4impact, Futury Capital, Momenta",4,4,"4impact, Futury Capital, Matterwave Ventures, Momenta","106,108"
Seed Round - Tvarit,https://www.crunchbase.com/funding_round/tvarit-seed--0a6c52c5,Tvarit,https://www.crunchbase.com/organization/tvarit,Seed,"Frankfurt, Hessen, Germany, Europe",,,,2019-12-09,Seed,,,,Yes,Driving the world towards sustainable and zero-waste manufacturing,"B2B, Consulting, Energy Efficiency, Industrial Automation, Manufacturing, Waste Management",,https://www.tvarit.com/,Less than $1M,14300000,EUR,15432992,Early Stage Venture,5,Futury Capital,1,1,Futury Capital,"252,100"
Series A - Tvarit,https://www.crunchbase.com/funding_round/tvarit-series-a--31f2d16f,Tvarit,https://www.crunchbase.com/organization/tvarit,Series A,"Frankfurt, Hessen, Germany, Europe",5000000,EUR,5551750,2023-04-14,Early Stage Venture,,,,Yes,Driving the world towards sustainable and zero-waste manufacturing,"B2B, Consulting, Energy Efficiency, Industrial Automation, Manufacturing, Waste Management",,https://www.tvarit.com/,Less than $1M,14300000,EUR,15432992,Early Stage Venture,5,"Futury Capital, Momenta",3,4,"Futury Capital, Matterwave Ventures, Momenta","272,870"
Seed Round - Tvarit,https://www.crunchbase.com/funding_round/tvarit-seed--3a428e8c,Tvarit,https://www.crunchbase.com/organization/tvarit,Seed,"Frankfurt, Hessen, Germany, Europe",,,,2021-02-26,Seed,,,,Yes,Driving the world towards sustainable and zero-waste manufacturing,"B2B, Consulting, Energy Efficiency, Industrial Automation, Manufacturing, Waste Management",,https://www.tvarit.com/,Less than $1M,14300000,EUR,15432992,Early Stage Venture,5,Futury Capital,1,2,Futury Capital,"335,955"
Seed Round - Tvarit,https://www.crunchbase.com/funding_round/tvarit-seed--6039a9b9,Tvarit,https://www.crunchbase.com/organization/tvarit,Seed,"Frankfurt, Hessen, Germany, Europe",2800000,EUR,3005220,2022-05-24,Seed,,,,Yes,Driving the world towards sustainable and zero-waste manufacturing,"B2B, Consulting, Energy Efficiency, Industrial Automation, Manufacturing, Waste Management",,https://www.tvarit.com/,Less than $1M,14300000,EUR,15432992,Early Stage Venture,5,Matterwave Ventures,3,3,"BM H Beteiligungs-Managementgesellschaft Hessen, Futury Capital, Matterwave Ventures","352,071"
Seed Round - UniApp,https://www.crunchbase.com/funding_round/uni-app-seed--83994ac6,UniApp,https://www.crunchbase.com/organization/uni-app,Seed,"Frankfurt, Hessen, Germany, Europe",1000000,EUR,1050966,2022-05-02,Seed,,,,Yes,UniApp is an EdTech Empowering International Education,"EdTech, Education, Higher Education",,https://uni-app.com,$1M to $10M,1000000,EUR,1050966,Seed,1,,,,,"90,554"
Private Equity Round - Universal Investment,https://www.crunchbase.com/funding_round/universal-investment-private-equity--dfea7639,Universal Investment,https://www.crunchbase.com/organization/universal-investment,Private Equity,"Frankfurt, Hessen, Germany, Europe",,,,2022-09-08,Private Equity,,,,Yes,"Universal Investment is a privately owned investment manager firm which provides services to institutional investors, and private investors.","Finance, Financial Services, Risk Management",,http://www.universal-investment.com,,,,,M&A,1,,2,2,"CPP Investment Board Europe, Montagu","359,922"
Series A - USDX Wallet,https://www.crunchbase.com/funding_round/usdx-wallet-series-a--4f8a9e6e,USDX Wallet,https://www.crunchbase.com/organization/usdx-wallet,Series A,"Frankfurt, Hessen, Germany, Europe",1500000,USD,1500000,2018-05-01,Early Stage Venture,,,,Yes,USDX Wallet specializes in the development of payment solutions.,"Blockchain, Cryptocurrency, Finance, Financial Services, FinTech, Payments",,http://www.usdx.cash,$1M to $10M,1750000,USD,1750000,Early Stage Venture,2,Andrey Peshkov,1,,Andrey Peshkov,"245,793"
Seed Round - USDX Wallet,https://www.crunchbase.com/funding_round/usdx-wallet-seed--5e7f2460,USDX Wallet,https://www.crunchbase.com/organization/usdx-wallet,Seed,"Frankfurt, Hessen, Germany, Europe",250000,USD,250000,2017-08-01,Seed,,,,Yes,USDX Wallet specializes in the development of payment solutions.,"Blockchain, Cryptocurrency, Finance, Financial Services, FinTech, Payments",,http://www.usdx.cash,$1M to $10M,1750000,USD,1750000,Early Stage Venture,2,Andrey Peshkov,1,,Andrey Peshkov,"518,627"
Seed Round - VAMOS.ai,https://www.crunchbase.com/funding_round/vamos-ai-seed--23285f2c,VAMOS.ai,https://www.crunchbase.com/organization/vamos-ai,Seed,"Frankfurt, Hessen, Germany, Europe",,,,2020-01-01,Seed,,,,Yes,VAMOS.ai offers video analytics and media optimization services.,"Analytics, Artificial Intelligence (AI), Media and Entertainment, Video",,https://www.vamos.ai/,,,,,Seed,1,DDG AG,1,,DDG AG,"171,097"
Pre Seed Round - WeProfit,https://www.crunchbase.com/funding_round/weprofit-pre-seed--838653df,WeProfit,https://www.crunchbase.com/organization/weprofit,Pre-Seed,"Frankfurt, Hessen, Germany, Europe",272000,EUR,331636,2021-05-28,Seed,2288000,EUR,2789645,Yes,WeProfit is the first B2B Software Development Marketplace,"B2B, Collaborative Consumption, Marketplace, Outsourcing, Procurement, Social Entrepreneurship, Social Impact, Software, Sustainability, Task Management",,https://weprofit.global/,,272000,EUR,331636,Seed,1,,5,,"Ara Abrahamyan, Armen Kocharyan, Clemens Bollinger, Jörg-Matthias Butzlaff, Vahe Andonians","120,577"
Seed Round - WindStar Medical GmbH,https://www.crunchbase.com/funding_round/windstar-medical-gmbh-seed--19856efa,WindStar Medical GmbH,https://www.crunchbase.com/organization/windstar-medical-gmbh,Seed,"Frankfurt, Hessen, Germany, Europe",,,,2020-12-07,Seed,,,,Yes,Windstar Medical AG manufactures and supplies healthcare products for private label products and branded products in Germany.,"Health Care, Manufacturing, Pharmaceutical",,http://www.windstar-medical.com/,$1M to $10M,,,,M&A,1,Project A Ventures,1,1,Project A Ventures,"312,363"
Seed Round - WorkMentality Foundation,https://www.crunchbase.com/funding_round/workmentality-foundation-seed--a46c109e,WorkMentality Foundation,https://www.crunchbase.com/organization/workmentality-foundation,Seed,"Frankfurt, Hessen, Germany, Europe",,,,2023-03-01,Seed,,,,Yes,Our foundation has basis with Big Data and Research in order to bring exponential change to our Industry & Leadership.,Legal Tech,,https://www.workmentality.de/,,,,,Seed,1,,1,,Deutsche Bank,"34,395"
Seed Round - Xeotek,https://www.crunchbase.com/funding_round/xeotek-seed--f84455f0,Xeotek,https://www.crunchbase.com/organization/xeotek,Seed,"Frankfurt, Hessen, Germany, Europe",,,,2022-05-16,Seed,,,,Yes,SaaS deep tech startup which makes data streams accessible to data-driven businesses in real time.,"Analytics, Big Data, Developer Platform, Information Technology, SaaS",,https://www.kadeck.com/,,,,,Seed,1,,1,,468 Capital,"173,092"
